"Sample_ID","Logger_ID","Date_time","T1","T2","T3","Raw_soil_moisture","Vol_soil_moisture","time_diff"
"24-11001",94253271,2024-04-12 14:15:00,17.75,25.875,24.375,1232,12.9,4
"24-11001",94253271,2024-04-12 14:30:00,17,25.75,24.5,1249,13.3,19
"24-11001",94253271,2024-04-12 14:45:00,17,26.9375,24.75,1263,13.6,34
"24-11001",94253271,2024-04-12 15:00:00,17.0625,27.6875,26.0625,1273,13.8,49
"24-11001",94253271,2024-04-12 15:15:00,17.1875,28.375,25.625,1283,14,64
"24-11001",94253271,2024-04-12 15:30:00,17.3125,29.125,26.875,1289,14.2,79
"24-11001",94253271,2024-04-12 15:45:00,17.5,28.375,25.4375,1294,14.3,94
"24-11001",94253271,2024-04-12 16:00:00,17.625,26.9375,24.5,1296,14.3,109
"24-11001",94253271,2024-04-12 16:15:00,17.75,27.375,25.375,1301,14.4,124
"24-11002",94253296,2024-04-12 14:30:00,31.125,25.75,25.375,500,0,6
"24-11002",94253296,2024-04-12 14:45:00,22.75,27,24.125,980,7.4,9
"24-11002",94253296,2024-04-12 15:00:00,22.25,27.75,24.5,990,7.6,24
"24-11002",94253296,2024-04-12 15:15:00,22,27.125,24.125,992,7.7,39
"24-11002",94253296,2024-04-12 15:30:00,22,30.25,25.875,1003,7.9,54
"24-11002",94253296,2024-04-12 15:45:00,22.125,28.75,25.125,1000,7.8,69
"24-11002",94253296,2024-04-12 16:00:00,22.25,27.125,24.1875,998,7.8,84
"24-11002",94253296,2024-04-12 16:15:00,22.25,27.75,24.625,1000,7.8,99
"24-11002",94253296,2024-04-12 16:30:00,22.1875,27.375,24.5,1000,7.8,114
"24-11003",94253271,2024-05-20 08:45:00,18.1875,20.875,18.75,1065,9.3,0
"24-11003",94253271,2024-05-20 09:00:00,17.6875,21.75,20.375,1079,9.6,15
"24-11003",94253271,2024-05-20 09:15:00,17.75,22.0625,19.375,1086,9.7,30
"24-11003",94253271,2024-05-20 09:30:00,17.875,24,21.625,1097,10,45
"24-11003",94253271,2024-05-20 09:45:00,18.0625,25.625,23,1104,10.1,60
"24-11003",94253271,2024-05-20 10:00:00,18.3125,26.875,23.875,1109,10.2,75
"24-11003",94253271,2024-05-20 10:15:00,18.625,28.125,25,1115,10.4,90
"24-11003",94253271,2024-05-20 10:30:00,18.9375,29.4375,25.625,1120,10.5,105
"24-11003",94253271,2024-05-20 10:45:00,19.25,30.5,27,1126,10.6,120
"24-11004",94233367,2024-05-20 09:15:00,17.625,21.875,19.75,1283,14,3
"24-11004",94233367,2024-05-20 09:30:00,17.75,23.75,21.5,1291,14.2,18
"24-11004",94233367,2024-05-20 09:45:00,18.0625,25.1875,22.75,1297,14.3,33
"24-11004",94233367,2024-05-20 10:00:00,18.375,26.25,23.5625,1301,14.4,48
"24-11004",94233367,2024-05-20 10:15:00,18.8125,27.5,25.0625,1305,14.5,63
"24-11004",94233367,2024-05-20 10:30:00,19.25,28.5,25.375,1309,14.6,78
"24-11004",94233367,2024-05-20 10:45:00,19.625,29.6875,27.125,1313,14.7,93
"24-11004",94233367,2024-05-20 11:00:00,20.125,30.9375,28.25,1317,14.8,108
"24-11004",94233367,2024-05-20 11:15:00,20.5625,31.25,27.6875,1320,14.8,123
"24-11005",94253296,2024-05-20 09:45:00,19.875,27.375,26.125,905,5.7,6
"24-11005",94253296,2024-05-20 10:00:00,19.8125,28.5,25.25,914,5.9,21
"24-11005",94253296,2024-05-20 10:15:00,20.25,29.75,26.375,921,6.1,36
"24-11005",94253296,2024-05-20 10:30:00,20.75,30.75,27.25,926,6.2,51
"24-11005",94253296,2024-05-20 10:45:00,21.25,31.5,27.625,929,6.2,66
"24-11005",94253296,2024-05-20 11:00:00,21.875,32.375,28.8125,934,6.4,81
"24-11005",94253296,2024-05-20 11:15:00,22.4375,33.125,29.5,937,6.4,96
"24-11005",94253296,2024-05-20 11:30:00,23.0625,33.375,29.25,939,6.5,111
"24-11005",94253296,2024-05-20 11:45:00,24.375,32.375,27.375,425,0,126
"24-11006",94226717,2024-05-20 10:00:00,24.6875,22,27.375,1149,11.1,5
"24-11006",94226717,2024-05-20 10:15:00,19.625,26.25,24.75,1168,11.5,10
"24-11006",94226717,2024-05-20 10:30:00,19.9375,27.625,25.1875,1173,11.6,25
"24-11006",94226717,2024-05-20 10:45:00,20.4375,28.8125,26.125,1177,11.7,40
"24-11006",94226717,2024-05-20 11:00:00,21,29.75,26.875,1181,11.8,55
"24-11006",94226717,2024-05-20 11:15:00,21.625,30.375,27.25,1184,11.9,70
"24-11006",94226717,2024-05-20 11:30:00,22.25,31.75,28.625,1187,12,85
"24-11006",94226717,2024-05-20 11:45:00,22.875,32.625,29.75,1191,12,100
"24-11006",94226717,2024-05-20 12:00:00,23.4375,32.125,28.125,1190,12,115
"24-11007",94253296,2024-05-20 17:00:00,27.5,24.875,22.5,1292,14.2,2
"24-11007",94253296,2024-05-20 17:15:00,27,23.125,21.5,1290,14.2,17
"24-11007",94253296,2024-05-20 17:30:00,26.5,22.75,21.625,1292,14.2,32
"24-11007",94253296,2024-05-20 17:45:00,26,22.5,21.625,1290,14.2,47
"24-11007",94253296,2024-05-20 18:00:00,25.5,21.875,21.125,1289,14.2,62
"24-11007",94253296,2024-05-20 18:15:00,25,21.5,20.6875,1289,14.2,77
"24-11007",94253296,2024-05-20 18:30:00,24.625,21.75,21.375,1289,14.2,92
"24-11007",94253296,2024-05-20 18:45:00,24.25,21.75,21.3125,1288,14.1,107
"24-11007",94253296,2024-05-20 19:00:00,24,21.75,21.5,1288,14.1,122
"24-11008",94253271,2024-05-20 17:30:00,20.0625,21.5,21.25,1061,9.2,7
"24-11008",94253271,2024-05-20 17:45:00,20,21.75,21.5625,1064,9.3,22
"24-11008",94253271,2024-05-20 18:00:00,19.875,21.375,21.125,1066,9.3,37
"24-11008",94253271,2024-05-20 18:15:00,19.75,20.875,20.625,1067,9.3,52
"24-11008",94253271,2024-05-20 18:30:00,19.6875,21,20.75,1068,9.3,67
"24-11008",94253271,2024-05-20 18:45:00,19.625,21.25,21.25,1070,9.4,82
"24-11008",94253271,2024-05-20 19:00:00,19.5625,21.375,21.25,1072,9.4,97
"24-11008",94253271,2024-05-20 19:15:00,19.5,21.5,21.5625,1077,9.5,112
"24-11008",94253271,2024-05-20 19:30:00,19.5,20.875,20.5,1077,9.5,127
"24-11009",94233367,2024-05-20 17:45:00,22.8125,21.625,21.5,1306,14.5,3
"24-11009",94233367,2024-05-20 18:00:00,22.5625,21.125,21,1306,14.5,12
"24-11009",94233367,2024-05-20 18:15:00,22.375,20.9375,21,1306,14.5,27
"24-11009",94233367,2024-05-20 18:30:00,22.125,22.5,22.375,1316,14.7,42
"24-11009",94233367,2024-05-20 18:45:00,22.0625,21.625,21.4375,1315,14.7,57
"24-11009",94233367,2024-05-20 19:00:00,21.9375,21.375,21.25,1315,14.7,72
"24-11009",94233367,2024-05-20 19:15:00,21.8125,21.375,21.4375,1318,14.8,87
"24-11009",94233367,2024-05-20 19:30:00,21.75,20.8125,20.875,1319,14.8,102
"24-11009",94233367,2024-05-20 19:45:00,21.625,20.5625,20.875,1319,14.8,117
"24-11010",94226717,2024-05-20 18:15:00,25.625,22,21,1418,16.9,1
"24-11010",94226717,2024-05-20 18:30:00,25.25,22.125,21.5625,1418,16.9,16
"24-11010",94226717,2024-05-20 18:45:00,24.875,22,21.375,1418,16.9,31
"24-11010",94226717,2024-05-20 19:00:00,24.625,22,21.5625,1417,16.9,46
"24-11010",94226717,2024-05-20 19:15:00,24.3125,22,21.625,1418,16.9,61
"24-11010",94226717,2024-05-20 19:30:00,24.125,21.6875,21.25,1417,16.9,76
"24-11010",94226717,2024-05-20 19:45:00,23.875,21.375,21,1416,16.9,91
"24-11010",94226717,2024-05-20 20:00:00,23.625,21,20.875,1415,16.8,106
"24-11010",94226717,2024-05-20 20:15:00,23.375,20.625,20.375,1414,16.8,121
"24-11011",94226717,2024-05-23 13:00:00,23.9375,26.25,24,1313,14.7,4
"24-11011",94226717,2024-05-23 13:15:00,24.125,25,22.875,1315,14.7,19
"24-11011",94226717,2024-05-23 13:30:00,24.25,27.1875,25.75,1323,14.9,34
"24-11011",94226717,2024-05-23 13:45:00,24.5,26.625,25.75,1329,15,49
"24-11011",94226717,2024-05-23 14:00:00,24.75,27.875,25.9375,1341,15.3,64
"24-11011",94226717,2024-05-23 14:15:00,25.125,28.5,26.5,1351,15.5,79
"24-11011",94226717,2024-05-23 14:30:00,25.375,28.125,26.1875,1359,15.7,94
"24-11011",94226717,2024-05-23 14:45:00,25.625,28.5,26.375,1365,15.8,109
"24-11011",94226717,2024-05-23 15:00:00,25.875,28.875,26.625,1373,16,124
"24-11012",94253296,2024-05-23 13:30:00,26.25,29.75,27,1133,10.8,5
"24-11012",94253296,2024-05-23 13:45:00,26.375,29.25,26.375,1134,10.8,20
"24-11012",94253296,2024-05-23 14:00:00,26.625,30.9375,27.0625,1139,10.9,35
"24-11012",94253296,2024-05-23 14:15:00,26.875,32.0625,27.6875,1144,11,50
"24-11012",94253296,2024-05-23 14:30:00,27.25,31.375,27.125,1145,11,65
"24-11012",94253296,2024-05-23 14:45:00,27.5,32.0625,27.25,1149,11.1,80
"24-11012",94253296,2024-05-23 15:00:00,27.75,32.375,27.625,1153,11.2,95
"24-11012",94253296,2024-05-23 15:15:00,27.875,33.25,28.875,1157,11.3,110
"24-11012",94253296,2024-05-23 15:30:00,28.125,33.8125,28.25,1159,11.3,125
"24-11013",94253271,2024-05-23 13:45:00,25.75,25.125,24.0625,1172,11.6,6
"24-11013",94253271,2024-05-23 14:00:00,26.25,26.1875,24.375,1200,12.2,9
"24-11013",94253271,2024-05-23 14:15:00,26.8125,26.75,24.875,1217,12.6,24
"24-11013",94253271,2024-05-23 14:30:00,27.25,26.75,24.9375,1230,12.9,39
"24-11013",94253271,2024-05-23 14:45:00,27.5625,26.8125,24.75,1243,13.2,54
"24-11013",94253271,2024-05-23 15:00:00,27.75,27.125,25.125,1252,13.4,69
"24-11013",94253271,2024-05-23 15:15:00,28.125,28.3125,26.125,1252,13.4,84
"24-11013",94253271,2024-05-23 15:30:00,28.5625,28.625,25.8125,1235,13,99
"24-11013",94253271,2024-05-23 15:45:00,28.875,28.25,25.25,1238,13.1,114
"24-11014",94233367,2024-05-23 14:15:00,26.25,26.375,24.6875,1392,16.4,2
"24-11014",94233367,2024-05-23 14:30:00,26.625,26.3125,24.6875,1401,16.6,13
"24-11014",94233367,2024-05-23 14:45:00,26.75,26.25,24.625,1404,16.6,28
"24-11014",94233367,2024-05-23 15:00:00,27,26.625,24.875,1409,16.7,43
"24-11014",94233367,2024-05-23 15:15:00,27.25,27.375,26,1413,16.8,58
"24-11014",94233367,2024-05-23 15:30:00,27.6875,27.375,25.625,1410,16.7,73
"24-11014",94233367,2024-05-23 15:45:00,28,26.6875,24.75,1398,16.5,88
"24-11014",94233367,2024-05-23 16:00:00,26.9375,24.9375,23.9375,1389,16.3,103
"24-11014",94233367,2024-05-23 16:15:00,26.625,26,25,1391,16.3,118
"24-11015",94233367,2024-05-26 12:00:00,18.625,21.0625,21.4375,2150,31.7,6
"24-11015",94233367,2024-05-26 12:15:00,18,20.875,21,2284,34.2,9
"24-11015",94233367,2024-05-26 12:30:00,17.875,20.875,21.3125,2288,34.3,24
"24-11015",94233367,2024-05-26 12:45:00,17.875,20.9375,21.5,2291,34.4,39
"24-11015",94233367,2024-05-26 13:00:00,17.875,21.0625,21.75,2292,34.4,54
"24-11015",94233367,2024-05-26 13:15:00,17.875,21.25,21.9375,2293,34.4,69
"24-11015",94233367,2024-05-26 13:30:00,17.875,21.375,22.125,2294,34.4,84
"24-11015",94233367,2024-05-26 13:45:00,17.875,21.3125,22.0625,2294,34.4,99
"24-11015",94233367,2024-05-26 14:00:00,17.9375,21.375,22.125,2294,34.4,114
"24-11016",94253296,2024-05-26 12:30:00,17.8125,21.25,22.375,2291,34.4,2
"24-11016",94253296,2024-05-26 12:45:00,17.875,21.875,23.5625,2298,34.5,13
"24-11016",94253296,2024-05-26 13:00:00,17.9375,23,24.375,2306,34.6,28
"24-11016",94253296,2024-05-26 13:15:00,18.125,23.75,24.5,2313,34.8,43
"24-11016",94253296,2024-05-26 13:30:00,18.3125,22.1875,22.9375,2316,34.8,58
"24-11016",94253296,2024-05-26 13:45:00,18.375,21.625,22.5625,2318,34.9,73
"24-11016",94253296,2024-05-26 14:00:00,18.375,21.5,22.625,2320,34.9,88
"24-11016",94253296,2024-05-26 14:15:00,18.375,21.625,23,2321,34.9,103
"24-11016",94253296,2024-05-26 14:30:00,18.375,21.75,23.0625,2322,34.9,118
"24-11017",94226717,2024-05-26 13:00:00,23.9375,25.0625,23.875,1120,10.5,3
"24-11017",94226717,2024-05-26 13:15:00,23.875,24.125,23.375,1126,10.6,12
"24-11017",94226717,2024-05-26 13:30:00,23.5625,23.375,22.9375,1130,10.7,27
"24-11017",94226717,2024-05-26 13:45:00,23.25,23.0625,22.75,1133,10.8,42
"24-11017",94226717,2024-05-26 14:00:00,22.875,23,23.125,1136,10.8,57
"24-11017",94226717,2024-05-26 14:15:00,22.625,23.0625,23.25,1138,10.9,72
"24-11017",94226717,2024-05-26 14:30:00,22.4375,22.875,23.125,1139,10.9,87
"24-11017",94226717,2024-05-26 14:45:00,22.1875,22.5,22.8125,1139,10.9,102
"24-11017",94226717,2024-05-26 15:00:00,22,22.5,23.1875,1140,10.9,117
"24-11018",94253271,2024-05-26 13:30:00,16.4375,20.875,21.875,1294,14.3,2
"24-11018",94253271,2024-05-26 13:45:00,16.5,20.875,21.875,1296,14.3,17
"24-11018",94253271,2024-05-26 14:00:00,16.5,20.75,21.75,1296,14.3,32
"24-11018",94253271,2024-05-26 14:15:00,16.5625,20.875,22,1296,14.3,47
"24-11018",94253271,2024-05-26 14:30:00,16.625,21.125,22.125,1297,14.3,62
"24-11018",94253271,2024-05-26 14:45:00,16.625,21,22.125,1296,14.3,77
"24-11018",94253271,2024-05-26 15:00:00,16.625,21.25,22.5,1297,14.3,92
"24-11018",94253271,2024-05-26 15:15:00,16.6875,21.625,23.0625,1298,14.4,107
"24-11018",94253271,2024-05-26 15:30:00,16.75,21.875,23.25,1298,14.4,122
"24-11019",94226717,2024-05-29 09:00:00,15.375,18.75,18,1370,15.9,5
"24-11019",94226717,2024-05-29 09:15:00,14.875,17,17.0625,1376,16,10
"24-11019",94226717,2024-05-29 09:30:00,14.75,17,17.5,1377,16,25
"24-11019",94226717,2024-05-29 09:45:00,14.8125,17.375,18.1875,1377,16,40
"24-11019",94226717,2024-05-29 10:00:00,14.875,17.875,18.8125,1378,16.1,55
"24-11019",94226717,2024-05-29 10:15:00,14.9375,19.25,21.3125,1380,16.1,70
"24-11019",94226717,2024-05-29 10:30:00,15,21,22.875,1382,16.1,85
"24-11019",94226717,2024-05-29 10:45:00,15.125,21.375,21.75,1383,16.2,100
"24-11019",94226717,2024-05-29 11:00:00,15.3125,19.75,19.875,1380,16.1,115
"24-11020",94253271,2024-05-29 09:30:00,17.875,19.875,19,1455,17.7,1
"24-11020",94253271,2024-05-29 09:45:00,17.875,20.125,20.1875,1454,17.7,14
"24-11020",94253271,2024-05-29 10:00:00,17.9375,21,20.9375,1455,17.7,29
"24-11020",94253271,2024-05-29 10:15:00,18,23.1875,23.625,1457,17.7,44
"24-11020",94253271,2024-05-29 10:30:00,18.125,24.625,24.625,1459,17.8,59
"24-11020",94253271,2024-05-29 10:45:00,18.25,24.375,22.875,1459,17.8,74
"24-11020",94253271,2024-05-29 11:00:00,18.375,22,21.125,1453,17.7,89
"24-11020",94253271,2024-05-29 11:15:00,18.5,21.25,20.9375,1450,17.6,104
"24-11020",94253271,2024-05-29 11:30:00,18.5625,21.9375,22.375,1449,17.6,119
"24-11021",94233367,2024-05-29 10:00:00,16.8125,19.625,19.4375,1629,21.3,2
"24-11021",94233367,2024-05-29 10:15:00,17.125,21.125,21.5,1634,21.4,17
"24-11021",94233367,2024-05-29 10:30:00,17.5,23.1875,23,1639,21.5,32
"24-11021",94233367,2024-05-29 10:45:00,18,23.3125,21.9375,1641,21.6,47
"24-11021",94233367,2024-05-29 11:00:00,18.4375,20.8125,20.375,1639,21.5,62
"24-11021",94233367,2024-05-29 11:15:00,18.625,20.4375,20.375,1640,21.5,77
"24-11021",94233367,2024-05-29 11:30:00,18.6875,21.5,21.875,1643,21.6,92
"24-11021",94233367,2024-05-29 11:45:00,18.875,22.25,22,1644,21.6,107
"24-11021",94233367,2024-05-29 12:00:00,19.0625,21.75,21.625,1643,21.6,122
"24-11022",94253296,2024-05-29 10:30:00,16.0625,23.4375,24.4375,1605,20.8,5
"24-11022",94253296,2024-05-29 10:45:00,16.625,23.25,23,1607,20.9,20
"24-11022",94253296,2024-05-29 11:00:00,17.25,20.875,20.5,1604,20.8,35
"24-11022",94253296,2024-05-29 11:15:00,17.5,20.125,20.3125,1601,20.7,50
"24-11022",94253296,2024-05-29 11:30:00,17.625,20.5,21.375,1600,20.7,65
"24-11022",94253296,2024-05-29 11:45:00,17.6875,20.8125,21.5,1599,20.7,80
"24-11022",94253296,2024-05-29 12:00:00,17.75,20.5625,21.1875,1598,20.7,95
"24-11022",94253296,2024-05-29 12:15:00,17.875,20.25,20.6875,1596,20.6,110
"24-11022",94253296,2024-05-29 12:30:00,17.9375,20.25,20.875,1595,20.6,125
"24-11023",94253271,2024-05-29 17:15:00,19.6875,17.875,17.375,792,3.1,2
"24-11023",94253271,2024-05-29 17:30:00,19.625,19.0625,18.75,775,2.8,13
"24-11023",94253271,2024-05-29 17:45:00,19.75,19.625,19.25,777,2.8,28
"24-11023",94253271,2024-05-29 18:00:00,19.75,18.875,18.5,774,2.7,43
"24-11023",94253271,2024-05-29 18:15:00,19.6875,19.1875,19,775,2.8,58
"24-11023",94253271,2024-05-29 18:30:00,19.6875,22.0625,21.1875,785,3,73
"24-11023",94253271,2024-05-29 18:45:00,19.8125,21.6875,20.1875,781,2.9,88
"24-11023",94253271,2024-05-29 19:00:00,19.8125,22.1875,21.75,787,3,103
"24-11023",94253271,2024-05-29 19:15:00,19.8125,20.625,19.5,778,2.8,118
"24-11024",94226717,2024-05-29 17:45:00,19.375,19.625,19,1720,23.2,1
